131,217,D7_d3_t1_PSFdeconvoluted_2020919_5.02ms.tif
130,216,D7_d3_t1_PSFdeconvoluted_2020919_10.4ms.tif
126,212,D7_d3_t1_PSFdeconvoluted_2020919_20.1ms.tif
131,217,D7_d3_t1_PSFdeconvoluted_2020919_50.2ms.tif
134,220,D7_d3_t2_PSFdeconvoluted_2020926_5.02ms.tif
131,217,D7_d3_t2_PSFdeconvoluted_2020926_10.4ms.tif
134,220,D7_d3_t2_PSFdeconvoluted_2020926_20.1ms.tif
130,216,D7_d3_t2_PSFdeconvoluted_2020926_50.2ms.tif
